vector_store_file_id,file_id,filename,old_status,current_status,is_published
file-3cPAtFyovWV2WBJsNRQnda,file-3cPAtFyovWV2WBJsNRQnda,article_6264675069593.txt,completed,completed,Yes
file-8EQeuoNQYvYHA3MqpKeqsn,file-8EQeuoNQYvYHA3MqpKeqsn,article_7790416830105.txt,completed,completed,Yes
file-UTZYsQnLyMLgRAmv7Szyud,file-UTZYsQnLyMLgRAmv7Szyud,article_10457427517337.txt,completed,completed,Yes
file-WWmKBTaX9xH1TVkFEW7VSp,file-WWmKBTaX9xH1TVkFEW7VSp,article_11893597096601.txt,completed,completed,Yes
file-KigemHAo4brouVdRnL69x4,file-KigemHAo4brouVdRnL69x4,article_13170871004185.txt,completed,completed,Yes
file-WktKufGqUrHbwxEB8hLaAP,file-WktKufGqUrHbwxEB8hLaAP,article_13283570357529.txt,completed,completed,Yes
file-LC4ANRNokva9cTs51EoTYk,file-LC4ANRNokva9cTs51EoTYk,article_14366664180377.txt,completed,completed,Yes
file-SQ1E9dhjhenQePTVdbJHd1,file-SQ1E9dhjhenQePTVdbJHd1,article_16591235382809.txt,completed,completed,Yes
file-68CzSZsU5mMMRbAkaYX46m,file-68CzSZsU5mMMRbAkaYX46m,article_17645957344153.txt,completed,completed,Yes
file-HNfptqk4YQ2dM9jdU3SFhX,file-HNfptqk4YQ2dM9jdU3SFhX,article_17917634035609.txt,completed,completed,Yes
file-Ju7Muy7r4WfEEKVRPJvior,file-Ju7Muy7r4WfEEKVRPJvior,article_17982220250905.txt,completed,completed,Yes
file-PWyVDhnNWCzmtFRFEYyxPa,file-PWyVDhnNWCzmtFRFEYyxPa,article_18683176207001.txt,completed,completed,Yes
file-3Afh6AnhEpAZzXRGNYTJDY,file-3Afh6AnhEpAZzXRGNYTJDY,article_19789743559321.txt,completed,completed,Yes
file-JUWMpJDj6A2UkoM514poNH,file-JUWMpJDj6A2UkoM514poNH,article_20281351567129.txt,completed,completed,Yes
file-C1yw11j1AVyhqWF5DE1HFp,file-C1yw11j1AVyhqWF5DE1HFp,article_20563059692185.txt,completed,completed,Yes
file-B71NG4GPiZVHcmWpBu4vTF,file-B71NG4GPiZVHcmWpBu4vTF,article_21027004738073.txt,completed,completed,Yes
file-Kfq9aT97go7hxwYvT9dDzZ,file-Kfq9aT97go7hxwYvT9dDzZ,article_25305439451417.txt,completed,completed,Yes
file-FVWw2bc9gx3AScsk3BS2aX,file-FVWw2bc9gx3AScsk3BS2aX,article_26468253028889.txt,completed,completed,Yes
file-BoaQ2Z6MwaZzGnNVQyAwxQ,file-BoaQ2Z6MwaZzGnNVQyAwxQ,article_29733714589337.txt,completed,completed,Yes
file-5WL1ZsMrFQWEchntgMQf3h,file-5WL1ZsMrFQWEchntgMQf3h,article_35412495841561.txt,completed,completed,Yes
file-PsB44rQswpr2mRWUHd3WYf,file-PsB44rQswpr2mRWUHd3WYf,article_35680658769689.txt,completed,completed,Yes
file-VGwiTcTThn7orJLmu4ZWbb,file-VGwiTcTThn7orJLmu4ZWbb,article_37351581798169.txt,completed,completed,Yes
file-TwLJsDUQrM73nkYKdzhc8y,file-TwLJsDUQrM73nkYKdzhc8y,article_37911731060249.txt,completed,completed,Yes
file-WmcnVDYDGpXUuoGR82LWsx,file-WmcnVDYDGpXUuoGR82LWsx,article_45438686481945.txt,completed,completed,Yes
file-TmY9M3v3Acct8tqByhxbbu,file-TmY9M3v3Acct8tqByhxbbu,article_48836484979609.txt,completed,completed,Yes
file-WTrbvCt7nEyhyuvEcEWqf2,file-WTrbvCt7nEyhyuvEcEWqf2,article_49255915300633.txt,completed,completed,Yes
file-JBaMrTLwZapRNyzNaWd2Qv,file-JBaMrTLwZapRNyzNaWd2Qv,article_360025256051.txt,completed,completed,Yes
file-6ScNTC8XqDsYhm1VnFbqZQ,file-6ScNTC8XqDsYhm1VnFbqZQ,article_360032266451.txt,completed,completed,Yes
file-QUA7FhxdC3Nwt5RvG2PFaq,file-QUA7FhxdC3Nwt5RvG2PFaq,article_360032256272.txt,completed,completed,Yes
file-GLBEjrdCCJ114WMoPjSRzL,file-GLBEjrdCCJ114WMoPjSRzL,article_360037842771.txt,completed,completed,Yes
file-UACWwB44zpHJVw29sSG7jV,file-UACWwB44zpHJVw29sSG7jV,article_360038496991.txt,completed,completed,Yes
file-KEr9vp8BBpvZmUPF3Mw2je,file-KEr9vp8BBpvZmUPF3Mw2je,article_360042552652.txt,completed,completed,Yes
file-KZQ8PfhsPiWu98a3aW8osy,file-KZQ8PfhsPiWu98a3aW8osy,article_360042594732.txt,completed,completed,Yes
file-EpRgn53ehbg7FgAoniTuWd,file-EpRgn53ehbg7FgAoniTuWd,article_360043103791.txt,completed,completed,Yes
file-G4Dw72yHHZMnVsWPTYvvjc,file-G4Dw72yHHZMnVsWPTYvvjc,article_360043903751.txt,completed,completed,Yes
file-2BxmSRtcSTJXNL6zV8qtaJ,file-2BxmSRtcSTJXNL6zV8qtaJ,article_360045336452.txt,completed,completed,Yes
file-Hp9tafXbL33qQYcQPZNvGC,file-Hp9tafXbL33qQYcQPZNvGC,article_360049348912.txt,completed,completed,Yes
file-J3LyhPcfQZyBFwzqvNVWip,file-J3LyhPcfQZyBFwzqvNVWip,article_360058576751.txt,completed,completed,Yes
file-9CakikeivCG8fLm6D71eB7,file-9CakikeivCG8fLm6D71eB7,article_360061402431.txt,completed,completed,Yes
file-UiL5sbG5r3FURmW3dS4rCj,file-UiL5sbG5r3FURmW3dS4rCj,article_4407929257485.txt,completed,completed,Yes
file-WSaxMHH1FiMwqiPfmjVFui,file-WSaxMHH1FiMwqiPfmjVFui,article_4406511377689.txt,completed,completed,Yes
file-UvzKgE4PbJ3wvPHgKmi8ks,file-UvzKgE4PbJ3wvPHgKmi8ks,article_4409573162265.txt,completed,completed,Yes
file-HGQ7z9FFVDtcZARYR35B7n,file-HGQ7z9FFVDtcZARYR35B7n,article_4410920317593.txt,completed,completed,Yes
file-U2KKzSdbXbsnuUcFPE7ZiU,file-U2KKzSdbXbsnuUcFPE7ZiU,article_4411344301721.txt,completed,completed,Yes
file-6pZxLjp2S51qhMH1YFjZXh,file-6pZxLjp2S51qhMH1YFjZXh,article_7815622529049.txt,completed,completed,Yes
file-WFixVXpL72KmQMsRsbjfWG,file-WFixVXpL72KmQMsRsbjfWG,article_9410843695001.txt,completed,completed,Yes
file-CUBwoZEoFkWpGwt4Vqr9kd,file-CUBwoZEoFkWpGwt4Vqr9kd,article_10209781370265.txt,completed,completed,Yes
file-P3ZWWxz8CgvZAnAnVZxHer,file-P3ZWWxz8CgvZAnAnVZxHer,article_10547172965145.txt,completed,completed,Yes
file-4pDzHBGvzzJNq7ZXJzddJa,file-4pDzHBGvzzJNq7ZXJzddJa,article_13284471523737.txt,completed,completed,Yes
file-6VgdQfyxJXJSyDMGJRgtuK,file-6VgdQfyxJXJSyDMGJRgtuK,article_13526285882649.txt,completed,completed,Yes
file-Q95rzAFHEK6pstTrF6pq6Q,file-Q95rzAFHEK6pstTrF6pq6Q,article_13757641613977.txt,completed,completed,Yes
file-Hes4KzmSyeimrs2nfLamJb,file-Hes4KzmSyeimrs2nfLamJb,article_14373994378009.txt,completed,completed,Yes
file-83DBsMxAw4V8QPhvsFTA9m,file-83DBsMxAw4V8QPhvsFTA9m,article_16693837457689.txt,completed,completed,Yes
file-9GvsTRwyCjpQHyHRa4fF18,file-9GvsTRwyCjpQHyHRa4fF18,article_17973644082073.txt,completed,completed,Yes
file-75RJL846ofsfzMp4puTUZu,file-75RJL846ofsfzMp4puTUZu,article_17989685231641.txt,completed,completed,Yes
file-4AQbxkFqZdMQB3FqAwQHrv,file-4AQbxkFqZdMQB3FqAwQHrv,article_18066026538265.txt,completed,completed,Yes
file-UBTQMk8GWaMuztf8qNKeAj,file-UBTQMk8GWaMuztf8qNKeAj,article_19355369723801.txt,completed,completed,Yes
file-1qqAMsYhpoh4U2EUuqdSP8,file-1qqAMsYhpoh4U2EUuqdSP8,article_20044298897817.txt,completed,completed,Yes
file-4RcASevgkBBd2FmrXkktJR,file-4RcASevgkBBd2FmrXkktJR,article_20252572140057.txt,completed,completed,Yes
file-L3RsSUC63TCm9EFXHw5swE,file-L3RsSUC63TCm9EFXHw5swE,article_21523072766873.txt,completed,completed,Yes
file-62XJbe8HfzBogdfxRktAAq,file-62XJbe8HfzBogdfxRktAAq,article_23724513247257.txt,completed,completed,Yes
file-KxD3rBULXcc5Lwjd3hvG1J,file-KxD3rBULXcc5Lwjd3hvG1J,article_24345885684889.txt,completed,completed,Yes
file-Qw4oHtrmSaEnUSnrDfuZk7,file-Qw4oHtrmSaEnUSnrDfuZk7,article_24433152618777.txt,completed,completed,Yes
file-SnRS6fhrxvKTajtgNvo59Q,file-SnRS6fhrxvKTajtgNvo59Q,article_25314202120089.txt,completed,completed,Yes
file-QT7aRUfP6AG2FctHdU8MxM,file-QT7aRUfP6AG2FctHdU8MxM,article_29041266015769.txt,completed,completed,Yes
file-CjTmGVYxrpVjAgGyoKG25z,file-CjTmGVYxrpVjAgGyoKG25z,article_35821164874265.txt,completed,completed,Yes
file-AamarHFS4e15pi54dQ1pF6,file-AamarHFS4e15pi54dQ1pF6,article_36541934113561.txt,completed,completed,Yes
file-CcezKU6FDP5NahxWPP7A8c,file-CcezKU6FDP5NahxWPP7A8c,article_37270141035417.txt,completed,completed,Yes
file-PC3tpP6ALmFF29rTofJLZL,file-PC3tpP6ALmFF29rTofJLZL,article_37348458163609.txt,completed,completed,Yes
file-2ABQi3kwL4HEDsPDgyE5y3,file-2ABQi3kwL4HEDsPDgyE5y3,article_37913265219097.txt,completed,completed,Yes
file-1ufstQKJnXCskbrYnfQ6nu,file-1ufstQKJnXCskbrYnfQ6nu,article_39418620599193.txt,completed,completed,Yes
file-CLyucfbx8bqvENAV9vXqA8,file-CLyucfbx8bqvENAV9vXqA8,article_44498865446553.txt,completed,completed,Yes
file-MsFQDLxzshaa4VBn2RPNJH,file-MsFQDLxzshaa4VBn2RPNJH,article_49272732873241.txt,completed,completed,Yes
file-JxPmQuPsPHaUHBsdPoomU5,file-JxPmQuPsPHaUHBsdPoomU5,article_50283140221337.txt,completed,completed,Yes
file-2VqYw56Ce15ptcKG4E4Kjk,file-2VqYw56Ce15ptcKG4E4Kjk,article_360018522771.txt,completed,completed,Yes
file-PTQ58Rtnnz8MNfrXkYebEd,file-PTQ58Rtnnz8MNfrXkYebEd,article_360019161031.txt,completed,completed,Yes
file-QChTM53m7VqSxvFt36PR9R,file-QChTM53m7VqSxvFt36PR9R,article_360025041591.txt,completed,completed,Yes
file-PKvhrrTpLqcPmQdDHnRpNV,file-PKvhrrTpLqcPmQdDHnRpNV,article_360025546111.txt,completed,completed,Yes
file-RgnVVwXzoVxhTegE7g7d2n,file-RgnVVwXzoVxhTegE7g7d2n,article_360029685792.txt,completed,completed,Yes
file-MXCzXTeBnKuXMeW4hTvXcR,file-MXCzXTeBnKuXMeW4hTvXcR,article_360035319451.txt,completed,completed,Yes
file-9GuqDL9cfM4DeHzk6vc4eZ,file-9GuqDL9cfM4DeHzk6vc4eZ,article_360039345412.txt,completed,completed,Yes
file-W9x8uunyUTvLCpf1VkHCzZ,file-W9x8uunyUTvLCpf1VkHCzZ,article_360040679852.txt,completed,completed,Yes
file-PYgk7YaeCigSkTUPTVJa8k,file-PYgk7YaeCigSkTUPTVJa8k,article_360042652971.txt,completed,completed,Yes
file-Kfj9VE5Y7kbmsAFkfK5QEg,file-Kfj9VE5Y7kbmsAFkfK5QEg,article_360042232072.txt,completed,completed,Yes
file-AX8EnQyMRstZdNr5FuuKzo,file-AX8EnQyMRstZdNr5FuuKzo,article_360051156491.txt,completed,completed,Yes
file-8VzRkhZzUhy4Svqiuth7EY,file-8VzRkhZzUhy4Svqiuth7EY,article_360052965931.txt,completed,completed,Yes
file-Bk4y5DCaGvBrBgFbhwYTAR,file-Bk4y5DCaGvBrBgFbhwYTAR,article_360052589252.txt,completed,completed,Yes
file-76bg4H7DmBSSpEKE2mq8xv,file-76bg4H7DmBSSpEKE2mq8xv,article_360052777692.txt,completed,completed,Yes
file-9UCK1aRf5Ve83myWGvhLoK,file-9UCK1aRf5Ve83myWGvhLoK,article_360055315171.txt,completed,completed,Yes
file-PrB93chW57TqSj1DRTFZG3,file-PrB93chW57TqSj1DRTFZG3,article_360056813592.txt,completed,completed,Yes
file-BstKyFMjJvhL51wBsVZk2Y,file-BstKyFMjJvhL51wBsVZk2Y,article_360057675252.txt,completed,completed,Yes
file-KGDV9dhqf1mkwimzwLpe1D,file-KGDV9dhqf1mkwimzwLpe1D,article_360059779192.txt,completed,completed,Yes
file-CniGMUbiLndUX951cvQg9o,file-CniGMUbiLndUX951cvQg9o,article_4404600478605.txt,completed,completed,Yes
file-MUp4Ki1PfB29vrYTveq8NW,file-MUp4Ki1PfB29vrYTveq8NW,article_4407529957261.txt,completed,completed,Yes
file-CoofLh29By9wAWA4wP5x6D,file-CoofLh29By9wAWA4wP5x6D,article_4406868330905.txt,completed,completed,Yes
file-5NS4qq1a8wqGEZ82WPz3x5,file-5NS4qq1a8wqGEZ82WPz3x5,article_4407156587289.txt,completed,completed,Yes
file-MbiJpB4RK4fe4AE8MLUAyh,file-MbiJpB4RK4fe4AE8MLUAyh,article_4407166849177.txt,completed,completed,Yes
file-FLgXUHXjYm1rPdo88fNfmF,file-FLgXUHXjYm1rPdo88fNfmF,article_4407763585561.txt,completed,completed,Yes
file-ERceHrasecxYVf7SeQ2yVw,file-ERceHrasecxYVf7SeQ2yVw,article_4412661803033.txt,completed,completed,Yes
file-RjygdMeJJZ1EGXYANtssWv,file-RjygdMeJJZ1EGXYANtssWv,article_4412743877401.txt,completed,completed,Yes
file-5a1JxcxTJdgRbBVouE9SBb,file-5a1JxcxTJdgRbBVouE9SBb,article_4416107349017.txt,completed,completed,Yes
file-L9xqQWvywZP1ND4Ub8HBuc,file-L9xqQWvywZP1ND4Ub8HBuc,article_7458422154393.txt,completed,completed,Yes
file-ByU2hX7b5G1dKz9S6vJd1T,file-ByU2hX7b5G1dKz9S6vJd1T,article_8025832436121.txt,completed,completed,Yes
file-UMUtNMRt6pbLSFy1kZ8DP5,file-UMUtNMRt6pbLSFy1kZ8DP5,article_12268767422233.txt,completed,completed,Yes
file-BCmxcY4fWTUtSH44jjyGkx,file-BCmxcY4fWTUtSH44jjyGkx,article_16515893764249.txt,completed,completed,Yes
file-4eheXvKrQ9kG1Y5gr7BELY,file-4eheXvKrQ9kG1Y5gr7BELY,article_16737350731801.txt,completed,completed,Yes
file-8ZLTmNACXrukHBxjSDUnSc,file-8ZLTmNACXrukHBxjSDUnSc,article_16837530346777.txt,completed,completed,Yes
file-YJUjyTuZi5g839eDg6fWrv,file-YJUjyTuZi5g839eDg6fWrv,article_18069256899609.txt,completed,completed,Yes
file-ERzuRz6VPvyvMdQpXBajzD,file-ERzuRz6VPvyvMdQpXBajzD,article_20043940004889.txt,completed,completed,Yes
file-Qe6EVbVqNVSLoCCmREJpRt,file-Qe6EVbVqNVSLoCCmREJpRt,article_22431087406233.txt,completed,completed,Yes
file-DKQCjCuCrWEHvQHokjchWB,file-DKQCjCuCrWEHvQHokjchWB,article_24359389797273.txt,completed,completed,Yes
file-HM6KmPd9Pmfv96mQZGNSEe,file-HM6KmPd9Pmfv96mQZGNSEe,article_28664545433113.txt,completed,completed,Yes
file-Sa2Ai21etdC7z8yRwSBS1L,file-Sa2Ai21etdC7z8yRwSBS1L,article_28963861216409.txt,completed,completed,Yes
file-DLKBJnx1UKa2NvCcsLqwHR,file-DLKBJnx1UKa2NvCcsLqwHR,article_30978106867225.txt,completed,completed,Yes
file-RBV1RRhUXrSF813huaABkv,file-RBV1RRhUXrSF813huaABkv,article_35836984059417.txt,completed,completed,Yes
file-VEwj88Px6pw9evtThCY52o,file-VEwj88Px6pw9evtThCY52o,article_36753509404313.txt,completed,completed,Yes
file-4kutBjoRyTh1vyX9aPHHJs,file-4kutBjoRyTh1vyX9aPHHJs,article_37346912563737.txt,completed,completed,Yes
file-6ik7CF6CwAp9gPLEhG4YjG,file-6ik7CF6CwAp9gPLEhG4YjG,article_37768222355097.txt,completed,completed,Yes
file-GhDoBdqFErjhexGQSiDyoX,file-GhDoBdqFErjhexGQSiDyoX,article_38693520730009.txt,completed,completed,Yes
file-Lpq7acZgRfrZK68GrCgbgD,file-Lpq7acZgRfrZK68GrCgbgD,article_38742825077017.txt,completed,completed,Yes
file-1USA1h8ysE7VrjxJHxWE4D,file-1USA1h8ysE7VrjxJHxWE4D,article_41062265442329.txt,completed,completed,Yes
file-TX1j1fmYVEkLAN4eF6NTDP,file-TX1j1fmYVEkLAN4eF6NTDP,article_43176682751769.txt,completed,completed,Yes
file-XCzuQtUsZFEpbJiHxRKUQH,file-XCzuQtUsZFEpbJiHxRKUQH,article_44177726382489.txt,completed,completed,Yes
file-VYfDwFJC6h23PVXYJkpHJp,file-VYfDwFJC6h23PVXYJkpHJp,article_48911624503961.txt,completed,completed,Yes
file-ESAiAh8CH2D4nXABbLr3HH,file-ESAiAh8CH2D4nXABbLr3HH,article_49256014636697.txt,completed,completed,Yes
file-7xcvNZG2ZeedDDQnpfBCRF,file-7xcvNZG2ZeedDDQnpfBCRF,article_49273063054617.txt,completed,completed,Yes
file-CwNe6nVsR47oizXVN4g1AX,file-CwNe6nVsR47oizXVN4g1AX,article_49329659708185.txt,completed,completed,Yes
file-CKrmX28ddAtRJnuczeVfha,file-CKrmX28ddAtRJnuczeVfha,article_50760621145753.txt,completed,completed,Yes
file-24w7dUknoVvm1JXTAqa9ax,file-24w7dUknoVvm1JXTAqa9ax,article_51097364164633.txt,completed,completed,Yes
file-QB8X14fwcGfTQBR5Zhawef,file-QB8X14fwcGfTQBR5Zhawef,article_360018048872.txt,completed,completed,Yes
file-MbWSLW3ygR25BiDCQpbypu,file-MbWSLW3ygR25BiDCQpbypu,article_360018154112.txt,completed,completed,Yes
file-WZ3MCSECRamb1sSjAo5mBj,file-WZ3MCSECRamb1sSjAo5mBj,article_360018522831.txt,completed,completed,Yes
file-JodAji1FqAxLfEiV4eExMK,file-JodAji1FqAxLfEiV4eExMK,article_360018790652.txt,completed,completed,Yes
file-2DBpjsuuR8JfZkNLLxdZD3,file-2DBpjsuuR8JfZkNLLxdZD3,article_360018857392.txt,completed,completed,Yes
file-TRDoyaxt5Md1H1pnkevzXr,file-TRDoyaxt5Md1H1pnkevzXr,article_360018857912.txt,completed,completed,Yes
file-YU5u2WdeY1rp1inu4QnmgL,file-YU5u2WdeY1rp1inu4QnmgL,article_360025124751.txt,completed,completed,Yes
file-2K1k8g7GVEjXoezdyPnqEN,file-2K1k8g7GVEjXoezdyPnqEN,article_360026016191.txt,completed,completed,Yes
file-C3c8vt8S7Fm7FbBBUVJ39t,file-C3c8vt8S7Fm7FbBBUVJ39t,article_360029177631.txt,completed,completed,Yes
file-68xi38mX9TWTSjr1Nkc1EA,file-68xi38mX9TWTSjr1Nkc1EA,article_360029559031.txt,completed,completed,Yes
file-BY5vm1Gyp5pJgk7DcrTxaJ,file-BY5vm1Gyp5pJgk7DcrTxaJ,article_360037837731.txt,completed,completed,Yes
file-BckyfnE6dTs1y8U4sKWRzF,file-BckyfnE6dTs1y8U4sKWRzF,article_360037913511.txt,completed,completed,Yes
file-SuHg5RoKWR7ey6iCmWMPZi,file-SuHg5RoKWR7ey6iCmWMPZi,article_360039638211.txt,completed,completed,Yes
file-8onfnEdrHDVrM6DsK3BvH5,file-8onfnEdrHDVrM6DsK3BvH5,article_360040599691.txt,completed,completed,Yes
file-FrNTpdtZVHH3zZWe3rj86G,file-FrNTpdtZVHH3zZWe3rj86G,article_360041454331.txt,completed,completed,Yes
file-EZBeXxT2GbAFGQD7osk6Hu,file-EZBeXxT2GbAFGQD7osk6Hu,article_360041604631.txt,completed,completed,Yes
file-NYwW9jyBYuAZBxrZSpo55B,file-NYwW9jyBYuAZBxrZSpo55B,article_360042044371.txt,completed,completed,Yes
file-Bm2HyNexkg6a9UgHcnBYkF,file-Bm2HyNexkg6a9UgHcnBYkF,article_360042615651.txt,completed,completed,Yes
file-WVWaaWZSB4fRaR8aMYV8Ep,file-WVWaaWZSB4fRaR8aMYV8Ep,article_360042409752.txt,completed,completed,Yes
file-54Bw7sFYbBqgrfiJCgjtFH,file-54Bw7sFYbBqgrfiJCgjtFH,article_360044047512.txt,completed,completed,Yes
file-PqPfM1tso7qsVRttEeruD2,file-PqPfM1tso7qsVRttEeruD2,article_360045860031.txt,completed,completed,Yes
file-L5kTx9U735D7sW42HC7CKv,file-L5kTx9U735D7sW42HC7CKv,article_360045914472.txt,completed,completed,Yes
file-JTFPcqXhVDDfokcZ65P7kM,file-JTFPcqXhVDDfokcZ65P7kM,article_360053362911.txt,completed,completed,Yes
file-LZ9xJwKuoQtUHY5cm915XX,file-LZ9xJwKuoQtUHY5cm915XX,article_360055445972.txt,completed,completed,Yes
file-Ce6cUXAXDouphVQuAEhmwA,file-Ce6cUXAXDouphVQuAEhmwA,article_360058329671.txt,completed,completed,Yes
file-HLNdKseDxhu7u1SvddgT1j,file-HLNdKseDxhu7u1SvddgT1j,article_360058369692.txt,completed,completed,Yes
file-TYAWSFmzTkh71ZnvZtybYL,file-TYAWSFmzTkh71ZnvZtybYL,article_360059697491.txt,completed,completed,Yes
file-TnAepqHs1V6wQAePwLewH5,file-TnAepqHs1V6wQAePwLewH5,article_360060307952.txt,completed,completed,Yes
file-FXBh7Xa4wPd2oZ5NuRiwT1,file-FXBh7Xa4wPd2oZ5NuRiwT1,article_360060730251.txt,completed,completed,Yes
file-39aicrj7vvLQDw1UcXgdaz,file-39aicrj7vvLQDw1UcXgdaz,article_360061240692.txt,completed,completed,Yes
file-Qt9a21gQh3Ze6Bup3pGKCw,file-Qt9a21gQh3Ze6Bup3pGKCw,article_4403179880717.txt,completed,completed,Yes
file-HF8VdV9ytqZ7hyzaYV7H3N,file-HF8VdV9ytqZ7hyzaYV7H3N,article_4405528683789.txt,completed,completed,Yes
file-VvFTQWy8XPsVSayHwhJQk1,file-VvFTQWy8XPsVSayHwhJQk1,article_4407319436301.txt,completed,completed,Yes
file-XWt5RvQeTuqfXUsPPgQwCm,file-XWt5RvQeTuqfXUsPPgQwCm,article_4407756661401.txt,completed,completed,Yes
file-EWEjsLozJbFj7SitUEKUq3,file-EWEjsLozJbFj7SitUEKUq3,article_4407763706777.txt,completed,completed,Yes
file-8apWH6z8K28Yx5CZ9V8gRf,file-8apWH6z8K28Yx5CZ9V8gRf,article_4407891348377.txt,completed,completed,Yes
file-GnYgrkQeqy3LJoZ1Wp15Cv,file-GnYgrkQeqy3LJoZ1Wp15Cv,article_4408088965913.txt,completed,completed,Yes
file-2WfQQ6JyYBuqNq1w5ZEZaT,file-2WfQQ6JyYBuqNq1w5ZEZaT,article_4408316199705.txt,completed,completed,Yes
file-L9WGc6GmBCAnaKmiqY9EXH,file-L9WGc6GmBCAnaKmiqY9EXH,article_4408359029273.txt,completed,completed,Yes
file-FsXmrSYBP1o1fjFjV7jjHg,file-FsXmrSYBP1o1fjFjV7jjHg,article_4409329526425.txt,completed,completed,Yes
file-RPtuQWm6kkpe9buwi3gbri,file-RPtuQWm6kkpe9buwi3gbri,article_4410789147929.txt,completed,completed,Yes
file-LEqifyCGB46ZZrmhaBKpP7,file-LEqifyCGB46ZZrmhaBKpP7,article_4412001882265.txt,completed,completed,Yes
file-QPx7LStVcqD4d5RM3RvW34,file-QPx7LStVcqD4d5RM3RvW34,article_4413268199449.txt,completed,completed,Yes
file-3J1gnUdie2cFubJ7iCAZnT,file-3J1gnUdie2cFubJ7iCAZnT,article_7457438880793.txt,completed,completed,Yes
file-2KoumCLBJmUsejWT2RdTbK,file-2KoumCLBJmUsejWT2RdTbK,article_10059678335513.txt,completed,completed,Yes
file-RQTyQDCaxZVsMPMFxjvsys,file-RQTyQDCaxZVsMPMFxjvsys,article_11920797721625.txt,completed,completed,Yes
file-UwsnuhnrpNiSbqFTHfzCyS,file-UwsnuhnrpNiSbqFTHfzCyS,article_14366620900761.txt,completed,completed,Yes
file-PFYvxheLDTpgY6Vxia16kQ,file-PFYvxheLDTpgY6Vxia16kQ,article_14865234853529.txt,completed,completed,Yes
file-7nskMeTdikV4uteoAN55QY,file-7nskMeTdikV4uteoAN55QY,article_14928215656089.txt,completed,completed,Yes
file-24CvCj1CRWm5AzNy9vdwXa,file-24CvCj1CRWm5AzNy9vdwXa,article_15538952742553.txt,completed,completed,Yes
file-RWTfYBu6f2Kzj2hsL4PGWc,file-RWTfYBu6f2Kzj2hsL4PGWc,article_15859444760345.txt,completed,completed,Yes
file-1SkP32ehfmoS6XwV1LELD7,file-1SkP32ehfmoS6XwV1LELD7,article_15985737481753.txt,completed,completed,Yes
file-F8D1P5qFcxuugV25UVN2QB,file-F8D1P5qFcxuugV25UVN2QB,article_18352910075673.txt,completed,completed,Yes
file-Yb89LySmNdR3mNawnLTmup,file-Yb89LySmNdR3mNawnLTmup,article_19248966251417.txt,completed,completed,Yes
file-BaKB7Jhdson4TaAdZSihSP,file-BaKB7Jhdson4TaAdZSihSP,article_20787402170009.txt,completed,completed,Yes
file-3fCgRatDwKkFVBjooK1gS2,file-3fCgRatDwKkFVBjooK1gS2,article_20791090229913.txt,completed,completed,Yes
file-BdRcxyBzAhnhJYKiseRNwT,file-BdRcxyBzAhnhJYKiseRNwT,article_21858218213145.txt,completed,completed,Yes
file-MH49uSCcYmfMg1aWUnp2qW,file-MH49uSCcYmfMg1aWUnp2qW,article_22700184479513.txt,completed,completed,Yes
file-CYWoGQf8a9MyCFr5Etiumr,file-CYWoGQf8a9MyCFr5Etiumr,article_23161935552025.txt,completed,completed,Yes
file-FAVGRtEpL1nQap3tiv8o1M,file-FAVGRtEpL1nQap3tiv8o1M,article_23384135281433.txt,completed,completed,Yes
file-MeGxWgzY6yAZWCw198F4mN,file-MeGxWgzY6yAZWCw198F4mN,article_24506681987609.txt,completed,completed,Yes
file-Wn7hJZkfGQoVYxyJVjg7iw,file-Wn7hJZkfGQoVYxyJVjg7iw,article_25306403821849.txt,completed,completed,Yes
file-29Et3on4V7JiQjEsf2vSNY,file-29Et3on4V7JiQjEsf2vSNY,article_26428862986009.txt,completed,completed,Yes
file-TDNzWCpvCr5vMWF8V11WRE,file-TDNzWCpvCr5vMWF8V11WRE,article_28287476132889.txt,completed,completed,Yes
file-X2CQRvrZLrrwiYkm12v2PL,file-X2CQRvrZLrrwiYkm12v2PL,article_28579441033753.txt,completed,completed,Yes
file-3DUnvtH3BbcnnLw74BbkJ7,file-3DUnvtH3BbcnnLw74BbkJ7,article_28827110631577.txt,completed,completed,Yes
file-ST9nzqMwndvF4oNfi5dn9W,file-ST9nzqMwndvF4oNfi5dn9W,article_29734065613593.txt,completed,completed,Yes
file-MF6bnB4LkEUa8EPMdv68H3,file-MF6bnB4LkEUa8EPMdv68H3,article_30825372671129.txt,completed,completed,Yes
file-XDKdvNRHXswL1pEVUDKA6o,file-XDKdvNRHXswL1pEVUDKA6o,article_31517171664537.txt,completed,completed,Yes
file-VZeJY1sVZy6L457LbShiGE,file-VZeJY1sVZy6L457LbShiGE,article_31977734659481.txt,completed,completed,Yes
file-EA5pZE67u2voyvFK6BfcCo,file-EA5pZE67u2voyvFK6BfcCo,article_32492040514713.txt,completed,completed,Yes
file-GNcaDxjLZb4wkgPQGTMexo,file-GNcaDxjLZb4wkgPQGTMexo,article_33390647229209.txt,completed,completed,Yes
file-RJ7Tk8PE1qmU58piv339Vf,file-RJ7Tk8PE1qmU58piv339Vf,article_33431429623193.txt,completed,completed,Yes
file-4urxTJamN27UqfHsSkKoA3,file-4urxTJamN27UqfHsSkKoA3,article_33554372833561.txt,completed,completed,Yes
